ContractID,InsuredName,Producer,Underwriter,Branch,ExpiringContract,Status,InceptionDate,ExpirationDate,Perils,LOB,Form,Currency,UDF1,UDF2,UDF3,UDF4,UDF5,LayerID,LayerPerils,LimitType,Limit1,LimitA,LimitB,LimitC,LimitD,Limit2,DedAmt1,DedAmt2,DedAmt3,DedAmt4,AttachmentAmt,AttachmentPtA,AttachmentPtB,AttachmentPtC,AttachmentPtD,DedType,Premium,AggregateLimitType,AggregateLimit,AggregateAttachmentPt,AggregateDedType,AggregateDedAmt,SublimitPerils,SublimitArea,SubLimitLimitType,SublimitDedType,SubLimitOcc,SublimitPart,SublimitAttachAmt,SublimitLimitA,SublimitLimitB,SublimitLimitC,SublimitLimitD,SublimitAttachA,SublimitAttachB,SublimitAttachC,SublimitAttachD,SublimitDedAmt1,SublimitDedAmt2,SublimitDedAmt3,SublimitDedAmt4,SublimitName,ParentSublimitName,SublimitAggregateLimitType,SublimitAggregateLimit,SublimitAggregateAttachmentPt,SublimitAggregateDedType,SublimitAggregateDedAmt
921115,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2004424,4334220,E,,,,,,,25000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,EQPNW_100M LIM,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921115,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2004424,4334220,E,,,,,,,25000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,EQPNWNMUD1 LIM 25M DED 100K,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921115,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2004430,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQPNWNMUD1 LIM 25M DED 100K,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920560,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002111,4334220,E,,,,,,,1000000,0,0,0,4000000,4000000,,,,MI,,N,0,0,N,0,4334220,EQUD1_675K LIM,B,B,19000000,0,0,19000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920560,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002111,4334220,E,,,,,,,1000000,0,0,0,4000000,4000000,,,,MI,,N,0,0,N,0,4334220,EQTW_3.1M LIM,B,B,75000000,0,0,75000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920560,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002111,4334220,E,,,,,,,1000000,0,0,0,4000000,4000000,,,,MI,,N,0,0,N,0,4334220,EQJP_450K LIM,B,B,14000000,0,0,14000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920560,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002111,4334220,E,,,,,,,1000000,0,0,0,4000000,4000000,,,,MI,,N,0,0,N,0,4334220,EQCA_2M LIM,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920573,,,,,,A,2021-10-15,2022-10-15,4334220,GC2,Unknown,USD,,,,,,2002162,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNMUD2AOL_1M DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920573,,,,,,A,2021-10-15,2022-10-15,4334220,GC2,Unknown,USD,,,,,,2002162,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA UD1_25M LIM 1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920588,,,,,,A,2021-10-27,2022-10-27,4334220,GC2,Unknown,USD,,,,,,2002226,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,NMEQ PNWEQ EQUD2UD3 250K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920588,,,,,,A,2021-10-27,2022-10-27,4334220,GC2,Unknown,USD,,,,,,2002226,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,JPEQ 250K LIM,B,B,1000000,0,0,1000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920588,,,,,,A,2021-10-27,2022-10-27,4334220,GC2,Unknown,USD,,,,,,2002226,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1 1.2M LIM 250K DED,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920588,,,,,,A,2021-10-27,2022-10-27,4334220,GC2,Unknown,USD,,,,,,2002226,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,CAEQ 2.5M LIM 250K DED,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920589,,,,,,A,2021-10-01,2022-10-01,4334220,GC2,Unknown,USD,,,,,,2002230,4334220,E,,,,,,,2500000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_5MLIM,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
920589,,,,,,A,2021-10-01,2022-10-01,4334220,GC2,Unknown,USD,,,,,,2002230,4334220,E,,,,,,,2500000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_JP_UD1_EQNM_MX_EXCL,B,B,20000000,0,0,20000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
920589,,,,,,A,2021-10-01,2022-10-01,4334220,GC2,Unknown,USD,,,,,,2002234,4334220,E,,,,,,,2500000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,EQUD2_5MLIM,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920598,,,,,,A,2021-12-01,2022-12-01,4334220,GC2,Unknown,USD,,,,,,2002278,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_PNW LIM 5M DED 100K,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920598,,,,,,A,2021-12-01,2022-12-01,4334220,GC2,Unknown,USD,,,,,,2002278,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CA LIM 15M DED 100K,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920603,,,,,,A,2021-12-01,2022-12-01,4334220,GC2,Unknown,USD,,,,,,2002301,4334220,E,,,,,,,200000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,250K DED AOZ,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920620,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002378,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_25M LIMIT,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920620,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002378,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQPNW_50M LIMIT,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920620,,,,,,A,2021-11-01,2022-11-01,4334220,GC2,Unknown,USD,,,,,,2002378,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_20M LIMIT,B,B,20000000,0,0,20000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920625,,,,,,A,2021-12-07,2022-12-07,4334220,GC2,Unknown,USD,,,,,,2002396,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EXCLEQCA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920625,,,,,,A,2021-12-07,2022-12-07,4334220,GC2,Unknown,USD,,,,,,2002396,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQAOZ_1M DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920625,,,,,,A,2021-12-07,2022-12-07,4334220,GC2,Unknown,USD,,,,,,2002397,4334220,E,,,,,,,25000,0,0,0,100000000,100000000,,,,MI,,N,0,0,N,0,4334220,EXCLEQCA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920625,,,,,,A,2021-12-07,2022-12-07,4334220,GC2,Unknown,USD,,,,,,2002397,4334220,E,,,,,,,25000,0,0,0,100000000,100000000,,,,MI,,N,0,0,N,0,4334220,EQAOZ_1M DED,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920647,,,,,,A,2021-12-23,2022-12-23,4334220,GC2,Unknown,USD,,,,,,2002500,4334220,E,,,,,,,150000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNM_50M LIM 250K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920648,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002504,4334220,E,,,,,,,1000000,0,0,0,25000000,25000000,,,,B,,N,0,0,N,0,4334220,EQ_CALIFORNIA_EXCLUDED,B,MI,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920648,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002516,4334220,E,,,,,,,1000000,0,0,0,25000000,25000000,,,,B,,N,0,0,N,0,4334220,EQ_CALIFORNIA_EXCLUDED,B,MI,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920653,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002542,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,PACIFIC NORTHWEST_LIM_30M,B,B,30000000,0,0,30000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920653,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002542,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,CA_DED_250K,B,B,35000000,0,0,35000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920656,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002552,4334220,E,,,,,,,50000,25000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQCA  PNW MIN100K,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920656,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002553,4334220,E,,,,,,,50000,25000000,0,0,10000000,10000000,,,,MM,,N,0,0,N,0,4334220,EQCA  PNW MIN100K,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920659,,,,,,A,2021-12-30,2022-12-30,4334220,GC2,Unknown,USD,,,,,,2002568,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQPH_10MLIM,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920659,,,,,,A,2021-12-30,2022-12-30,4334220,GC2,Unknown,USD,,,,,,2002568,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQMX_5.45MLIM,B,B,5450000,0,0,5450000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920659,,,,,,A,2021-12-30,2022-12-30,4334220,GC2,Unknown,USD,,,,,,2002568,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQJP_3MLIM_250KDED,B,B,3000000,0,0,3000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920659,,,,,,A,2021-12-30,2022-12-30,4334220,GC2,Unknown,USD,,,,,,2002568,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_1MLIM,B,B,1000000,0,0,1000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920662,,,,,,A,2022-01-01,2023-01-01,4334220,GC2,Unknown,USD,,,,,,2002580,4334220,E,,,,,,,5000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1_20M LIM,B,B,20000000,0,0,20000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920663,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002585,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_250K DED,B,B,55000000,0,0,55000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920663,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002585,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_UD1_15M LIM 250K DED,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920663,,,,,,A,2021-12-31,2022-12-31,4334220,GC2,Unknown,USD,,,,,,2002585,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_AOZPNW_50M LIM,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920667,,,,,,A,2022-01-01,2023-01-01,4334220,GC2,Unknown,USD,,,,,,2002601,4334220,B,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EXCL_EQCA_EQJP_HI_UD1,B,B,2500000,0,0,2500000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920667,,,,,,A,2022-01-01,2023-01-01,4334220,GC2,Unknown,USD,,,,,,2002602,4334220,E,,,,,,,50000,0,0,0,30000000,30000000,,,,MI,,N,0,0,N,0,4334220,EXCL_EQCA_EQJP_HI_UD1,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920687,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002701,4334220,E,,,,,,,5000000,10000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQ_TR_UD3_LIM_75M,B,B,75000000,0,0,75000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920687,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002701,4334220,E,,,,,,,5000000,10000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQ_JP_LIM_1M,B,B,1000000,0,0,1000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920687,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002701,4334220,E,,,,,,,5000000,10000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQ_GR_IT_MX_LIM_50M,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920687,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002701,4334220,E,,,,,,,5000000,10000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQ_CA_UD2_LIM_25M,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920689,,,,,,A,2022-01-28,2023-01-28,4334220,GC2,Unknown,USD,,,,,,2002708,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_2.5M LIM_1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920689,,,,,,A,2022-01-28,2023-01-28,4334220,GC2,Unknown,USD,,,,,,2002708,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQAOZ_5M LIM_2.5M DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
920690,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002712,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD5_125M LIM,B,B,125000000,0,0,125000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920690,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002712,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD4_2M LIM,B,B,2000000,0,0,2000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920690,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002712,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD3_50M LIM,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920690,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002712,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_500K LIM,B,B,500000,0,0,500000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920690,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002712,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_100M LIM,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920693,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002725,4334220,E,,,,,,,250000,0,0,0,0,0,,,,B,,N,0,0,N,0,4334220,1 LOC DED 100K,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920695,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002735,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CALIFORNIA_250K DED,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920709,,,,,,A,2022-02-10,2023-02-10,4334220,GC2,Unknown,USD,,,,,,2002805,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EXCLCA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920709,,,,,,A,2022-02-10,2023-02-10,4334220,GC2,Unknown,USD,,,,,,2002805,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1 LIM 10M DED 100K,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920710,,,,,,A,2022-01-31,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002809,4334220,B,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1NM DED 100K,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920710,,,,,,A,2022-01-31,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002809,4334220,B,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA DED 250K,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920714,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002821,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQUD2_15M LIM,B,MI,115000000,0,0,115000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920714,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002821,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQUD1_50M LIM,B,MI,150000000,0,0,150000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920714,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002821,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQTW_200M LIM,B,MI,300000000,0,0,300000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920714,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002821,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQJP_150M LIM,B,MI,250000000,0,0,250000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920714,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002821,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQCA_30M LIM,B,MI,130000000,0,0,130000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920716,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002826,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_PACIFIC NORTHWEST_100K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920716,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002826,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CALIFORNIA_100K DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2 DED 250K,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1 LIM 50M DED 250K,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNW LIM 10M,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNM LIM 25M DED 250K,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQJP LIM 15M DED 1M,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920723,,,,,,A,2022-02-01,2023-02-01,4334220,GC2,Unknown,USD,,,,,,2002852,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,AOZ DED 1M,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920729,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002881,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,500K-1M_50K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,50000,0,0,0,,,N,0,0,N,0
920729,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002881,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,1M-2.5M_75K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,75000,0,0,0,,,N,0,0,N,0
920729,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002881,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,G2.5M_100K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920740,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002925,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1 10M L 250K D,B,B,40000000,0,0,40000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920740,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002925,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQJP 2.5M L 500K D,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
920740,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002925,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA 6.2M L 500K D,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
920743,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002936,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_5MLIM_250KDED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920743,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002936,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1_3.75MLIM_250KDED,B,B,75000000,0,0,75000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920749,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002951,4334220,E,,,,,,,5000000,0,0,0,57000000,57000000,,,,MI,,N,0,0,N,0,4334220,EQUD1 NM NW 1.5M L,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
920751,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2002956,4334220,E,,,,,,,10000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,CA PNW UD1 UD4_100K DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
