EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
34,5,2,0.001000,0.300000,1077.085205,2446.521729,63970.593750,63970.593750,19191.177734,63970.593750
34,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
34,6,2,0.001000,0.300000,2786.766357,5730.638672,179117.671875,179117.671875,53735.300781,179117.671875
34,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
34,7,2,0.001000,0.300000,435.634521,864.009399,23029.414062,23029.414062,6908.824219,23029.414062
34,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
34,8,2,0.001000,0.200000,3067.433105,6555.053223,79323.539062,79323.539062,15864.708008,79323.539062
34,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
34,9,2,0.001000,0.200000,1241.732788,2691.274170,107470.601562,107470.601562,21494.121094,107470.601562
34,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
34,10,2,0.001000,0.300000,5430.603516,11482.765625,110029.421875,110029.421875,33008.824219,110029.421875
36,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
36,1,2,0.001000,0.300000,1907.565674,4481.409668,56294.125000,56294.125000,16888.238281,56294.125000
36,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
36,2,2,0.001000,0.300000,10570.943359,30028.662109,202147.078125,202147.078125,60644.125000,202147.078125
36,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
36,3,2,0.001000,0.300000,1524.619263,4234.384766,40941.179688,40941.179688,12282.353516,40941.179688
36,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
36,4,2,0.001000,0.300000,145.122299,362.185425,7676.471680,7676.471680,2302.941406,7676.471680
36,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
36,5,2,0.001000,0.200000,171.018402,374.943298,63970.593750,63970.593750,12794.119141,63970.593750
36,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
36,6,2,0.001000,0.300000,1094.357666,3228.139648,179117.671875,179117.671875,53735.300781,179117.671875
36,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
36,7,2,0.001000,0.300000,429.081207,1000.066284,23029.414062,23029.414062,6908.824219,23029.414062
36,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
36,8,2,0.001000,0.300000,3615.277832,8910.737305,79323.539062,79323.539062,23797.062500,79323.539062
36,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
36,9,2,0.001000,0.300000,1188.195801,2397.070312,107470.601562,107470.601562,32241.181641,107470.601562
36,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
36,10,2,0.001000,0.300000,4437.055664,9842.469727,110029.421875,110029.421875,33008.824219,110029.421875
37,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
37,1,2,0.001000,0.200000,335.998230,720.084290,56294.125000,56294.125000,11258.825195,56294.125000
37,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
37,2,2,0.001000,0.200000,7980.545410,25112.740234,202147.078125,202147.078125,40429.414062,202147.078125
37,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
37,3,2,0.001000,0.200000,475.791107,1245.431641,40941.179688,40941.179688,8188.235840,40941.179688
37,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
37,4,2,0.001000,0.200000,260.576935,777.275391,7676.471680,7676.471680,1535.294312,7676.471680
37,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
37,5,2,0.001000,0.200000,1756.454834,5272.571289,63970.593750,63970.593750,12794.119141,63970.593750
37,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
37,6,2,0.001000,0.200000,7759.938965,23304.369141,179117.671875,179117.671875,35823.535156,179117.671875
37,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
37,7,2,0.001000,0.200000,615.819031,1905.161743,23029.414062,23029.414062,4605.882812,23029.414062
37,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
37,8,2,0.001000,0.200000,584.263306,1472.590942,79323.539062,79323.539062,15864.708008,79323.539062
37,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
37,9,2,0.001000,0.200000,674.742920,2110.542236,107470.601562,107470.601562,21494.121094,107470.601562
37,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
37,10,2,0.001000,0.200000,1718.579712,4586.170410,110029.421875,110029.421875,22005.884766,110029.421875
38,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
38,1,2,0.001000,0.100000,3237.790039,10238.791016,56294.125000,56294.125000,5629.412598,56294.125000
38,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
38,2,2,0.001000,0.100000,6851.270508,21665.619141,202147.078125,202147.078125,20214.707031,202147.078125
38,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
38,3,2,0.001000,0.100000,1399.131470,4424.441895,40941.179688,40941.179688,4094.117920,40941.179688
38,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
38,4,2,0.001000,0.100000,263.312195,832.666321,7676.471680,7676.471680,767.647156,7676.471680
38,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
38,5,2,0.001000,0.100000,1835.969360,5805.844727,63970.593750,63970.593750,6397.059570,63970.593750
38,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
38,6,2,0.001000,0.100000,5469.125000,17294.892578,179117.671875,179117.671875,17911.767578,179117.671875
38,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
38,7,2,0.001000,0.100000,698.219360,2207.963623,23029.414062,23029.414062,2302.941406,23029.414062
38,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
38,8,2,0.001000,0.100000,4801.898438,15184.936523,79323.539062,79323.539062,7932.354004,79323.539062
38,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
38,9,2,0.001000,0.100000,4917.519531,15550.562500,107470.601562,107470.601562,10747.060547,107470.601562
38,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
38,10,2,0.001000,0.100000,1947.376709,6158.145996,110029.421875,110029.421875,11002.942383,110029.421875
41,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
41,1,2,0.001000,0.300000,1131.521729,2632.577637,56294.125000,56294.125000,16888.238281,56294.125000
41,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
41,2,2,0.001000,0.300000,6236.262695,13350.774414,202147.078125,202147.078125,60644.125000,202147.078125
41,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
41,3,2,0.001000,0.300000,1077.791992,2348.753906,40941.179688,40941.179688,12282.353516,40941.179688
