Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
270,0.001000,380,270,1,1,0,0,1,2,0.3000,1480.68,3434.98,56294.12,56294.12,16888.24,56294.12
270,0.001000,380,270,1,1,0,0,2,2,0.3000,4067.04,7687.38,202147.08,202147.08,60644.12,202147.08
270,0.001000,380,270,1,1,0,0,3,2,0.2000,601.33,1860.61,40941.18,40941.18,8188.24,40941.18
270,0.001000,380,270,1,1,0,0,4,2,0.3000,157.13,387.34,7676.47,7676.47,2302.94,7676.47
270,0.001000,380,270,1,1,0,0,5,2,0.3000,733.59,1541.47,63970.59,63970.59,19191.18,63970.59
270,0.001000,380,270,1,1,0,0,6,2,0.3000,4146.23,9080.54,179117.67,179117.67,53735.30,179117.67
270,0.001000,380,270,1,1,0,0,7,2,0.3000,301.88,577.61,23029.41,23029.41,6908.82,23029.41
270,0.001000,380,270,1,1,0,0,8,2,0.3000,1481.38,4468.15,79323.54,79323.54,23797.06,79323.54
270,0.001000,380,270,1,1,0,0,9,2,0.3000,2493.50,5146.47,107470.60,107470.60,32241.18,107470.60
270,0.001000,380,270,1,1,0,0,10,2,0.2000,1679.97,4904.60,110029.42,110029.42,22005.88,110029.42
273,0.001000,383,273,1,1,0,0,1,2,0.3000,1110.18,2375.04,56294.12,56294.12,16888.24,56294.12
273,0.001000,383,273,1,1,0,0,2,2,0.3000,8804.13,22548.96,202147.08,202147.08,60644.12,202147.08
273,0.001000,383,273,1,1,0,0,3,2,0.3000,1606.78,3666.37,40941.18,40941.18,12282.35,40941.18
273,0.001000,383,273,1,1,0,0,4,2,0.3000,258.61,557.92,7676.47,7676.47,2302.94,7676.47
273,0.001000,383,273,1,1,0,0,5,2,0.2000,1590.87,4630.35,63970.59,63970.59,12794.12,63970.59
273,0.001000,383,273,1,1,0,0,6,2,0.3000,4499.39,11310.42,179117.67,179117.67,53735.30,179117.67
273,0.001000,383,273,1,1,0,0,7,2,0.3000,454.43,834.36,23029.41,23029.41,6908.82,23029.41
273,0.001000,383,273,1,1,0,0,8,2,0.3000,3074.73,8035.83,79323.54,79323.54,23797.06,79323.54
273,0.001000,383,273,1,1,0,0,9,2,0.3000,3728.48,9507.86,107470.60,107470.60,32241.18,107470.60
273,0.001000,383,273,1,1,0,0,10,2,0.2000,6366.86,18879.25,110029.42,110029.42,22005.88,110029.42
274,0.001000,386,274,1,1,0,0,1,2,0.1000,291.89,923.04,56294.12,56294.12,5629.41,56294.12
274,0.001000,386,274,1,1,0,0,2,2,0.2000,7168.81,15160.65,202147.08,202147.08,40429.41,202147.08
274,0.001000,386,274,1,1,0,0,3,2,0.2000,1480.31,3149.94,40941.18,40941.18,8188.24,40941.18
274,0.001000,386,274,1,1,0,0,4,2,0.2000,272.91,597.62,7676.47,7676.47,1535.29,7676.47
274,0.001000,386,274,1,1,0,0,5,2,0.2000,1669.23,4845.93,63970.59,63970.59,12794.12,63970.59
274,0.001000,386,274,1,1,0,0,6,2,0.2000,7416.22,16297.09,179117.67,179117.67,35823.54,179117.67
274,0.001000,386,274,1,1,0,0,7,2,0.2000,565.91,1496.89,23029.41,23029.41,4605.88,23029.41
274,0.001000,386,274,1,1,0,0,8,2,0.2000,2423.99,5460.37,79323.54,79323.54,15864.71,79323.54
274,0.001000,386,274,1,1,0,0,9,2,0.2000,2980.98,6983.03,107470.60,107470.60,21494.12,107470.60
274,0.001000,386,274,1,1,0,0,10,2,0.2000,2600.46,5622.96,110029.42,110029.42,22005.88,110029.42
276,0.001000,389,276,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
276,0.001000,389,276,1,1,0,0,1,2,0.7000,5756.91,7052.83,56294.12,56294.12,39405.89,56294.12
276,0.001000,389,276,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
276,0.001000,389,276,1,1,0,0,2,2,0.7000,19262.17,21489.74,202147.09,202147.08,141502.94,202147.08
276,0.001000,389,276,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
276,0.001000,389,276,1,1,0,0,3,2,0.7000,3837.03,5348.47,40941.18,40941.18,28658.82,40941.18
276,0.001000,389,276,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
276,0.001000,389,276,1,1,0,0,4,2,0.7000,685.35,902.10,7676.47,7676.47,5373.53,7676.47
276,0.001000,389,276,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
276,0.001000,389,276,1,1,0,0,5,2,0.6000,6649.03,8794.57,63970.60,63970.59,38382.36,63970.59
276,0.001000,389,276,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
276,0.001000,389,276,1,1,0,0,6,2,0.7000,21409.40,25089.28,179117.67,179117.67,125382.37,179117.67
276,0.001000,389,276,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
276,0.001000,389,276,1,1,0,0,7,2,0.6000,1939.80,2248.96,23029.41,23029.41,13817.65,23029.41
276,0.001000,389,276,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
276,0.001000,389,276,1,1,0,0,8,2,0.7000,6144.65,8361.75,79323.54,79323.54,55526.48,79323.54
276,0.001000,389,276,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
276,0.001000,389,276,1,1,0,0,9,2,0.7000,9246.49,11829.51,107470.61,107470.60,75229.43,107470.60
276,0.001000,389,276,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
276,0.001000,389,276,1,1,0,0,10,2,0.7000,12554.92,15304.98,110029.43,110029.42,77020.60,110029.42
280,0.001000,394,280,1,1,0,0,1,2,0.2000,328.66,692.89,56294.12,56294.12,11258.83,56294.12
280,0.001000,394,280,1,1,0,0,2,2,0.2000,3001.42,9314.52,202147.08,202147.08,40429.41,202147.08
280,0.001000,394,280,1,1,0,0,3,2,0.2000,172.27,417.71,40941.18,40941.18,8188.24,40941.18
280,0.001000,394,280,1,1,0,0,4,2,0.2000,64.86,156.29,7676.47,7676.47,1535.29,7676.47
280,0.001000,394,280,1,1,0,0,5,2,0.2000,259.07,585.88,63970.59,63970.59,12794.12,63970.59
280,0.001000,394,280,1,1,0,0,6,2,0.2000,2288.49,5243.89,179117.67,179117.67,35823.54,179117.67
280,0.001000,394,280,1,1,0,0,7,2,0.2000,485.09,1440.65,23029.41,23029.41,4605.88,23029.41
280,0.001000,394,280,1,1,0,0,8,2,0.2000,978.39,3013.08,79323.54,79323.54,15864.71,79323.54
280,0.001000,394,280,1,1,0,0,9,2,0.2000,890.68,1925.95,107470.60,107470.60,21494.12,107470.60
280,0.001000,394,280,1,1,0,0,10,2,0.2000,1752.02,4176.77,110029.42,110029.42,22005.88,110029.42
285,0.001000,400,285,1,1,0,0,1,2,0.2000,958.78,3016.50,56294.12,56294.12,11258.83,56294.12
285,0.001000,400,285,1,1,0,0,2,2,0.2000,266.77,830.93,202147.08,202147.08,40429.41,202147.08
285,0.001000,400,285,1,1,0,0,3,2,0.1000,554.80,1754.43,40941.18,40941.18,4094.12,40941.18
285,0.001000,400,285,1,1,0,0,4,2,0.2000,141.66,447.53,7676.47,7676.47,1535.29,7676.47
285,0.001000,400,285,1,1,0,0,5,2,0.2000,1036.93,3273.81,63970.59,63970.59,12794.12,63970.59
285,0.001000,400,285,1,1,0,0,6,2,0.2000,3058.09,9614.20,179117.67,179117.67,35823.54,179117.67
285,0.001000,400,285,1,1,0,0,7,2,0.2000,419.09,1323.53,23029.41,23029.41,4605.88,23029.41
285,0.001000,400,285,1,1,0,0,8,2,0.1000,1943.49,6145.85,79323.54,79323.54,7932.35,79323.54
285,0.001000,400,285,1,1,0,0,9,2,0.2000,935.33,2934.50,107470.60,107470.60,21494.12,107470.60
285,0.001000,400,285,1,1,0,0,10,2,0.1000,1164.58,3682.73,110029.42,110029.42,11002.94,110029.42
288,0.001000,402,288,1,1,0,0,1,2,0.1000,1641.49,5190.84,56294.12,56294.12,5629.41,56294.12
288,0.001000,402,288,1,1,0,0,2,2,0.1000,5854.06,18512.17,202147.08,202147.08,20214.71,202147.08
288,0.001000,402,288,1,1,0,0,3,2,0.1000,1116.89,3531.92,40941.18,40941.18,4094.12,40941.18
288,0.001000,402,288,1,1,0,0,4,2,0.1000,151.17,478.05,7676.47,7676.47,767.65,7676.47
288,0.001000,402,288,1,1,0,0,5,2,0.1000,1643.20,5196.24,63970.59,63970.59,6397.06,63970.59
288,0.001000,402,288,1,1,0,0,6,2,0.1000,5030.43,15907.62,179117.67,179117.67,17911.77,179117.67
288,0.001000,402,288,1,1,0,0,7,2,0.1000,510.99,1615.90,23029.41,23029.41,2302.94,23029.41
288,0.001000,402,288,1,1,0,0,8,2,0.1000,2231.90,7057.90,79323.54,79323.54,7932.35,79323.54
288,0.001000,402,288,1,1,0,0,9,2,0.1000,3116.78,9856.12,107470.60,107470.60,10747.06,107470.60
288,0.001000,402,288,1,1,0,0,10,2,0.1000,3346.61,10582.91,110029.42,110029.42,11002.94,110029.42
293,0.001000,408,293,1,1,0,0,1,1,0.0000,42170.12,0.00,56294.12,56294.12,56294.12,56294.12
293,0.001000,408,293,1,1,0,0,1,2,1.0000,38895.18,14231.79,56294.12,56294.12,56294.13,56294.12
293,0.001000,408,293,1,1,0,0,2,1,0.0000,151429.06,0.00,202147.08,202147.08,202147.08,202147.08
293,0.001000,408,293,1,1,0,0,2,2,1.0000,145095.06,41540.29,202147.08,202147.08,202147.05,202147.08
293,0.001000,408,293,1,1,0,0,3,1,0.0000,30669.18,0.00,40941.18,40941.18,40941.18,40941.18
293,0.001000,408,293,1,1,0,0,3,2,1.0000,29579.03,8593.07,40941.18,40941.18,40941.18,40941.18
293,0.001000,408,293,1,1,0,0,4,1,0.0000,5750.47,0.00,7676.47,7676.47,7676.47,7676.47
293,0.001000,408,293,1,1,0,0,4,2,1.0000,5511.40,1819.88,7676.47,7676.47,7676.47,7676.47
293,0.001000,408,293,1,1,0,0,5,1,0.0000,47920.59,0.00,63970.59,63970.59,63970.59,63970.59
293,0.001000,408,293,1,1,0,0,5,2,1.0000,45529.19,11724.14,63970.59,63970.59,63970.59,63970.59
293,0.001000,408,293,1,1,0,0,6,1,0.0000,134177.64,0.00,179117.67,179117.67,179117.67,179117.67
293,0.001000,408,293,1,1,0,0,6,2,1.0000,129683.98,36041.39,179117.67,179117.67,179117.67,179117.67
293,0.001000,408,293,1,1,0,0,7,1,0.0000,17251.41,0.00,23029.41,23029.41,23029.41,23029.41
293,0.001000,408,293,1,1,0,0,7,2,1.0000,16933.09,4158.43,23029.41,23029.41,23029.41,23029.41
293,0.001000,408,293,1,1,0,0,8,1,0.0000,59421.53,0.00,79323.54,79323.54,79323.54,79323.54
293,0.001000,408,293,1,1,0,0,8,2,1.0000,58719.86,17605.09,79323.54,79323.54,79323.54,79323.54
293,0.001000,408,293,1,1,0,0,9,1,0.0000,80506.59,0.00,107470.60,107470.60,107470.60,107470.60
293,0.001000,408,293,1,1,0,0,9,2,1.0000,78677.79,22010.50,107470.60,107470.60,107470.62,107470.60
293,0.001000,408,293,1,1,0,0,10,1,0.0000,82423.41,0.00,110029.42,110029.42,110029.42,110029.42
293,0.001000,408,293,1,1,0,0,10,2,1.0000,79999.85,26455.20,110029.42,110029.42,110029.44,110029.42
306,0.001000,423,306,1,1,0,0,1,1,0.0000,3362.12,0.00,56294.12,56294.12,56294.12,56294.12
306,0.001000,423,306,1,1,0,0,1,2,0.5000,6128.83,8642.43,56294.12,56294.12,28147.06,56294.12
306,0.001000,423,306,1,1,0,0,2,1,0.0000,12073.05,0.00,202147.09,202147.08,202147.08,202147.08
306,0.001000,423,306,1,1,0,0,2,2,0.5000,23889.99,35765.53,202147.09,202147.08,101073.53,202147.08
306,0.001000,423,306,1,1,0,0,3,1,0.0000,2445.18,0.00,40941.18,40941.18,40941.18,40941.18
306,0.001000,423,306,1,1,0,0,3,2,0.4000,4137.30,7526.96,40941.18,40941.18,16376.47,40941.18
306,0.001000,423,306,1,1,0,0,4,1,0.0000,458.47,0.00,7676.47,7676.47,7676.47,7676.47
306,0.001000,423,306,1,1,0,0,4,2,0.5000,866.46,1442.26,7676.47,7676.47,3838.24,7676.47
306,0.001000,423,306,1,1,0,0,5,1,0.0000,3820.59,0.00,63970.60,63970.59,63970.59,63970.59
306,0.001000,423,306,1,1,0,0,5,2,0.5000,5962.11,10637.77,63970.60,63970.59,31985.30,63970.59
306,0.001000,423,306,1,1,0,0,6,1,0.0000,10697.64,0.00,179117.67,179117.67,179117.67,179117.67
306,0.001000,423,306,1,1,0,0,6,2,0.5000,19568.44,29033.05,179117.67,179117.67,89558.84,179117.67
306,0.001000,423,306,1,1,0,0,7,1,0.0000,1375.41,0.00,23029.41,23029.41,23029.41,23029.41
306,0.001000,423,306,1,1,0,0,7,2,0.5000,1949.35,3167.82,23029.41,23029.41,11514.71,23029.41
306,0.001000,423,306,1,1,0,0,8,1,0.0000,4737.53,0.00,79323.54,79323.54,79323.54,79323.54
306,0.001000,423,306,1,1,0,0,8,2,0.5000,9541.31,15100.32,79323.54,79323.54,39661.77,79323.54
306,0.001000,423,306,1,1,0,0,9,1,0.0000,6418.59,0.00,107470.61,107470.60,107470.60,107470.60
306,0.001000,423,306,1,1,0,0,9,2,0.4000,10379.78,17318.35,107470.61,107470.60,42988.24,107470.60
306,0.001000,423,306,1,1,0,0,10,1,0.0000,6571.41,0.00,110029.43,110029.42,110029.42,110029.42
306,0.001000,423,306,1,1,0,0,10,2,0.5000,15875.43,24947.31,110029.43,110029.42,55014.71,110029.42
308,0.001000,424,308,1,1,0,0,1,1,0.0000,35570.12,0.00,56294.12,56294.12,56294.12,56294.12
308,0.001000,424,308,1,1,0,0,1,2,0.9000,33866.13,18581.94,56294.12,56294.12,50664.72,56294.12
308,0.001000,424,308,1,1,0,0,2,1,0.0000,127729.06,0.00,202147.09,202147.08,202147.08,202147.08
308,0.001000,424,308,1,1,0,0,2,2,1.0000,127113.90,57821.82,202147.09,202147.08,202147.05,202147.08
308,0.001000,424,308,1,1,0,0,3,1,0.0000,25869.18,0.00,40941.18,40941.18,40941.18,40941.18
308,0.001000,424,308,1,1,0,0,3,2,1.0000,25089.61,10903.26,40941.18,40941.18,40941.18,40941.18
308,0.001000,424,308,1,1,0,0,4,1,0.0000,4850.47,0.00,7676.47,7676.47,7676.47,7676.47
308,0.001000,424,308,1,1,0,0,4,2,1.0000,4565.47,2055.96,7676.47,7676.47,7676.47,7676.47
308,0.001000,424,308,1,1,0,0,5,1,0.0000,40420.59,0.00,63970.59,63970.59,63970.59,63970.59
308,0.001000,424,308,1,1,0,0,5,2,1.0000,38057.13,14577.61,63970.59,63970.59,63970.59,63970.59
308,0.001000,424,308,1,1,0,0,6,1,0.0000,113177.66,0.00,179117.66,179117.67,179117.67,179117.67
308,0.001000,424,308,1,1,0,0,6,2,1.0000,106421.40,44951.84,179117.66,179117.67,179117.67,179117.67
308,0.001000,424,308,1,1,0,0,7,1,0.0000,14551.41,0.00,23029.41,23029.41,23029.41,23029.41
308,0.001000,424,308,1,1,0,0,7,2,1.0000,13736.87,7041.71,23029.41,23029.41,23029.41,23029.41
308,0.001000,424,308,1,1,0,0,8,1,0.0000,50121.53,0.00,79323.54,79323.54,79323.54,79323.54
308,0.001000,424,308,1,1,0,0,8,2,1.0000,47123.27,25375.27,79323.54,79323.54,79323.54,79323.54
308,0.001000,424,308,1,1,0,0,9,1,0.0000,67906.59,0.00,107470.59,107470.60,107470.60,107470.60
308,0.001000,424,308,1,1,0,0,9,2,1.0000,61545.93,30434.23,107470.59,107470.60,107470.62,107470.60
308,0.001000,424,308,1,1,0,0,10,1,0.0000,69523.41,0.00,110029.42,110029.42,110029.42,110029.42
308,0.001000,424,308,1,1,0,0,10,2,1.0000,66050.62,29165.16,110029.42,110029.42,110029.44,110029.42
310,0.001000,429,310,1,1,0,0,1,2,0.3000,792.42,2039.30,56294.12,56294.12,16888.24,56294.12
310,0.001000,429,310,1,1,0,0,2,2,0.4000,2601.39,4339.59,202147.08,202147.08,80858.83,202147.08
310,0.001000,429,310,1,1,0,0,3,2,0.2000,508.39,1127.89,40941.18,40941.18,8188.24,40941.18
310,0.001000,429,310,1,1,0,0,4,2,0.4000,121.89,273.30,7676.47,7676.47,3070.59,7676.47
310,0.001000,429,310,1,1,0,0,5,2,0.3000,1390.63,2570.82,63970.59,63970.59,19191.18,63970.59
310,0.001000,429,310,1,1,0,0,6,2,0.4000,4079.86,7036.24,179117.67,179117.67,71647.07,179117.67
310,0.001000,429,310,1,1,0,0,7,2,0.3000,297.04,584.39,23029.41,23029.41,6908.82,23029.41
310,0.001000,429,310,1,1,0,0,8,2,0.4000,1023.14,1924.70,79323.54,79323.54,31729.42,79323.54
310,0.001000,429,310,1,1,0,0,9,2,0.3000,964.99,1966.76,107470.60,107470.60,32241.18,107470.60
310,0.001000,429,310,1,1,0,0,10,2,0.4000,1164.37,2542.75,110029.42,110029.42,44011.77,110029.42
311,0.001000,431,311,1,1,0,0,1,1,0.0000,35570.12,0.00,56294.12,56294.12,56294.12,56294.12
311,0.001000,431,311,1,1,0,0,1,2,1.0000,34977.80,12654.91,56294.12,56294.12,56294.13,56294.12
311,0.001000,431,311,1,1,0,0,2,1,0.0000,127729.06,0.00,202147.09,202147.08,202147.08,202147.08
311,0.001000,431,311,1,1,0,0,2,2,1.0000,118052.67,54608.72,202147.09,202147.08,202147.05,202147.08
311,0.001000,431,311,1,1,0,0,3,1,0.0000,25869.18,0.00,40941.18,40941.18,40941.18,40941.18
311,0.001000,431,311,1,1,0,0,3,2,1.0000,25130.98,8557.32,40941.18,40941.18,40941.18,40941.18
311,0.001000,431,311,1,1,0,0,4,1,0.0000,4850.47,0.00,7676.47,7676.47,7676.47,7676.47
311,0.001000,431,311,1,1,0,0,4,2,1.0000,4508.76,1864.93,7676.47,7676.47,7676.47,7676.47
311,0.001000,431,311,1,1,0,0,5,1,0.0000,40420.59,0.00,63970.59,63970.59,63970.59,63970.59
311,0.001000,431,311,1,1,0,0,5,2,1.0000,38656.21,18201.11,63970.59,63970.59,63970.59,63970.59
311,0.001000,431,311,1,1,0,0,6,1,0.0000,113177.66,0.00,179117.66,179117.67,179117.67,179117.67
311,0.001000,431,311,1,1,0,0,6,2,1.0000,110509.98,47482.34,179117.66,179117.67,179117.67,179117.67
311,0.001000,431,311,1,1,0,0,7,1,0.0000,14551.41,0.00,23029.41,23029.41,23029.41,23029.41
311,0.001000,431,311,1,1,0,0,7,2,1.0000,12919.68,6698.83,23029.41,23029.41,23029.41,23029.41
311,0.001000,431,311,1,1,0,0,8,1,0.0000,50121.53,0.00,79323.54,79323.54,79323.54,79323.54
311,0.001000,431,311,1,1,0,0,8,2,1.0000,49371.06,22015.21,79323.54,79323.54,79323.54,79323.54
311,0.001000,431,311,1,1,0,0,9,1,0.0000,67906.59,0.00,107470.59,107470.60,107470.60,107470.60
311,0.001000,431,311,1,1,0,0,9,2,1.0000,62711.12,32077.12,107470.59,107470.60,107470.62,107470.60
311,0.001000,431,311,1,1,0,0,10,1,0.0000,69523.41,0.00,110029.42,110029.42,110029.42,110029.42
311,0.001000,431,311,1,1,0,0,10,2,1.0000,67305.14,27156.04,110029.42,110029.42,110029.44,110029.42
316,0.001000,435,316,1,1,0,0,1,1,0.0000,16139.72,0.00,56294.12,56294.12,56294.12,56294.12
316,0.001000,435,316,1,1,0,0,1,2,0.8000,16592.21,13841.15,56294.12,56294.12,45035.30,56294.12
316,0.001000,435,316,1,1,0,0,2,1,0.0000,57956.26,0.00,202147.09,202147.08,202147.08,202147.08
316,0.001000,435,316,1,1,0,0,2,2,0.8000,63995.51,59012.00,202147.09,202147.08,161717.64,202147.08
316,0.001000,435,316,1,1,0,0,3,1,0.0000,11737.98,0.00,40941.18,40941.18,40941.18,40941.18
316,0.001000,435,316,1,1,0,0,3,2,0.8000,10858.57,9013.55,40941.18,40941.18,32752.94,40941.18
316,0.001000,435,316,1,1,0,0,4,1,0.0000,2200.87,0.00,7676.47,7676.47,7676.47,7676.47
316,0.001000,435,316,1,1,0,0,4,2,0.8000,1928.38,1584.03,7676.47,7676.47,6141.18,7676.47
316,0.001000,435,316,1,1,0,0,5,1,0.0000,18340.59,0.00,63970.60,63970.59,63970.59,63970.59
316,0.001000,435,316,1,1,0,0,5,2,0.8000,17926.45,14091.81,63970.60,63970.59,51176.47,63970.59
316,0.001000,435,316,1,1,0,0,6,1,0.0000,51353.65,0.00,179117.66,179117.67,179117.67,179117.67
316,0.001000,435,316,1,1,0,0,6,2,0.8000,56144.62,51223.50,179117.66,179117.67,143294.14,179117.67
316,0.001000,435,316,1,1,0,0,7,1,0.0000,6602.61,0.00,23029.41,23029.41,23029.41,23029.41
316,0.001000,435,316,1,1,0,0,7,2,0.8000,6236.84,4759.79,23029.41,23029.41,18423.53,23029.41
316,0.001000,435,316,1,1,0,0,8,1,0.0000,22742.33,0.00,79323.54,79323.54,79323.54,79323.54
316,0.001000,435,316,1,1,0,0,8,2,0.8000,21523.10,16052.73,79323.54,79323.54,63458.84,79323.54
316,0.001000,435,316,1,1,0,0,9,1,0.0000,30812.19,0.00,107470.61,107470.60,107470.60,107470.60
316,0.001000,435,316,1,1,0,0,9,2,0.8000,30490.90,27397.32,107470.61,107470.60,85976.49,107470.60
316,0.001000,435,316,1,1,0,0,10,1,0.0000,31545.81,0.00,110029.42,110029.42,110029.42,110029.42
316,0.001000,435,316,1,1,0,0,10,2,0.8000,33507.79,31894.96,110029.42,110029.42,88023.55,110029.42
317,0.001000,441,317,1,1,0,0,1,2,0.2000,2410.07,5092.13,56294.12,56294.12,11258.83,56294.12
317,0.001000,441,317,1,1,0,0,2,2,0.2000,6254.25,13185.70,202147.08,202147.08,40429.41,202147.08
317,0.001000,441,317,1,1,0,0,3,2,0.2000,1280.17,2709.86,40941.18,40941.18,8188.24,40941.18
317,0.001000,441,317,1,1,0,0,4,2,0.2000,246.18,731.80,7676.47,7676.47,1535.29,7676.47
317,0.001000,441,317,1,1,0,0,5,2,0.2000,2699.43,5717.77,63970.59,63970.59,12794.12,63970.59
317,0.001000,441,317,1,1,0,0,6,2,0.2000,7316.45,15559.02,179117.67,179117.67,35823.54,179117.67
317,0.001000,441,317,1,1,0,0,7,2,0.2000,783.49,1697.80,23029.41,23029.41,4605.88,23029.41
317,0.001000,441,317,1,1,0,0,8,2,0.2000,2064.02,5802.35,79323.54,79323.54,15864.71,79323.54
317,0.001000,441,317,1,1,0,0,9,2,0.2000,3089.48,6634.73,107470.60,107470.60,21494.12,107470.60
317,0.001000,441,317,1,1,0,0,10,2,0.2000,5381.42,11564.54,110029.42,110029.42,22005.88,110029.42
317,0.001000,442,317,1,1,0,0,1,2,0.3000,1881.16,4086.86,56294.12,56294.12,16888.24,56294.12
317,0.001000,442,317,1,1,0,0,2,2,0.3000,4638.43,7921.55,202147.08,202147.08,60644.12,202147.08
317,0.001000,442,317,1,1,0,0,3,2,0.3000,1042.21,1915.77,40941.18,40941.18,12282.35,40941.18
317,0.001000,442,317,1,1,0,0,4,2,0.3000,215.22,530.42,7676.47,7676.47,2302.94,7676.47
317,0.001000,442,317,1,1,0,0,5,2,0.2000,3420.54,8538.60,63970.59,63970.59,12794.12,63970.59
317,0.001000,442,317,1,1,0,0,6,2,0.3000,5117.58,8699.40,179117.67,179117.67,53735.30,179117.67
317,0.001000,442,317,1,1,0,0,7,2,0.3000,662.95,1466.82,23029.41,23029.41,6908.82,23029.41
317,0.001000,442,317,1,1,0,0,8,2,0.3000,2242.59,3929.09,79323.54,79323.54,23797.06,79323.54
317,0.001000,442,317,1,1,0,0,9,2,0.3000,2817.50,5422.19,107470.60,107470.60,32241.18,107470.60
317,0.001000,442,317,1,1,0,0,10,2,0.3000,1800.61,4065.89,110029.42,110029.42,33008.83,110029.42
318,0.001000,444,318,1,1,0,0,1,2,0.1000,133.51,422.20,23294.12,56294.12,5629.41,56294.12
318,0.001000,444,318,1,1,0,0,2,2,0.1000,103.38,326.90,83647.06,202147.08,20214.71,202147.08
318,0.001000,444,318,1,1,0,0,3,2,0.1000,88.15,278.75,16941.18,40941.18,4094.12,40941.18
318,0.001000,444,318,1,1,0,0,4,2,0.1000,37.34,118.09,3176.47,7676.47,767.65,7676.47
318,0.001000,444,318,1,1,0,0,5,2,0.1000,182.09,575.81,26470.59,63970.59,6397.06,63970.59
318,0.001000,444,318,1,1,0,0,6,2,0.1000,464.02,1467.35,74117.65,179117.67,17911.77,179117.67
318,0.001000,444,318,1,1,0,0,7,2,0.1000,107.50,339.95,9529.41,23029.41,2302.94,23029.41
318,0.001000,444,318,1,1,0,0,8,2,0.1000,279.83,884.92,32823.53,79323.54,7932.35,79323.54
318,0.001000,444,318,1,1,0,0,9,2,0.1000,456.56,1443.77,44470.59,107470.60,10747.06,107470.60
318,0.001000,444,318,1,1,0,0,10,2,0.1000,115.01,363.70,45529.41,110029.42,11002.94,110029.42
318,0.001000,445,318,1,1,0,0,1,2,0.3000,1387.33,3138.39,56294.12,56294.12,16888.24,56294.12
318,0.001000,445,318,1,1,0,0,2,2,0.3000,7525.26,15779.75,202147.08,202147.08,60644.12,202147.08
318,0.001000,445,318,1,1,0,0,3,2,0.3000,1189.37,2470.24,40941.18,40941.18,12282.35,40941.18
318,0.001000,445,318,1,1,0,0,4,2,0.2000,137.66,379.59,7676.47,7676.47,1535.29,7676.47
318,0.001000,445,318,1,1,0,0,5,2,0.3000,1319.99,2306.49,63970.59,63970.59,19191.18,63970.59
318,0.001000,445,318,1,1,0,0,6,2,0.3000,4686.19,8368.46,179117.67,179117.67,53735.30,179117.67
318,0.001000,445,318,1,1,0,0,7,2,0.3000,356.27,647.88,23029.41,23029.41,6908.82,23029.41
318,0.001000,445,318,1,1,0,0,8,2,0.3000,1003.99,2201.88,79323.54,79323.54,23797.06,79323.54
318,0.001000,445,318,1,1,0,0,9,2,0.2000,3393.79,7562.85,107470.60,107470.60,21494.12,107470.60
318,0.001000,445,318,1,1,0,0,10,2,0.3000,2476.34,4481.56,110029.42,110029.42,33008.83,110029.42
319,0.001000,447,319,1,1,0,0,1,2,0.1000,130.17,411.62,23294.12,56294.12,5629.41,56294.12
319,0.001000,447,319,1,1,0,0,2,2,0.1000,1112.12,3516.83,83647.06,202147.08,20214.71,202147.08
319,0.001000,447,319,1,1,0,0,3,2,0.1000,29.89,94.51,16941.18,40941.18,4094.12,40941.18
319,0.001000,447,319,1,1,0,0,4,2,0.1000,20.31,64.23,3176.47,7676.47,767.65,7676.47
319,0.001000,447,319,1,1,0,0,6,2,0.1000,976.29,3087.31,74117.65,179117.67,17911.77,179117.67
319,0.001000,447,319,1,1,0,0,7,2,0.1000,58.86,186.13,9529.41,23029.41,2302.94,23029.41
319,0.001000,447,319,1,1,0,0,8,2,0.1000,27.72,87.65,32823.53,79323.54,7932.35,79323.54
319,0.001000,447,319,1,1,0,0,10,2,0.1000,395.63,1251.08,45529.41,110029.42,11002.94,110029.42
326,0.001000,456,326,1,1,0,0,1,2,0.2000,335.80,903.42,56294.12,56294.12,11258.83,56294.12
326,0.001000,456,326,1,1,0,0,2,2,0.1000,1491.34,4716.03,202147.08,202147.08,20214.71,202147.08
326,0.001000,456,326,1,1,0,0,3,2,0.2000,199.92,527.66,40941.18,40941.18,8188.24,40941.18
326,0.001000,456,326,1,1,0,0,4,2,0.2000,75.66,161.72,7676.47,7676.47,1535.29,7676.47
